country,iso3c,year,reserves,gdp_real,growth,inflation,current_account,openness,exports,credit,int_rate,ner,vix,fed_rate,tot_index,expo_fob,der_expo_pesos,tax_rate_eff,d_ln_ner,d_ln_res,d_int_rate,std_ner,std_res,std_int,empi_robust,empi,fiscal_primario,fiscal_financiero,brecha_anual,...1,dexmedia,z_ner,z_res,z_int,exceso_brecha,z_brecha,p_ner,p_res,p_int,exceso_bruto,z_bre,exceso,imputed_int,imputed_ner,imputed_res,ln_rentabilidad,ln_gdp,post2011,ARG,stress_ca,stress_high,L1_rent,L2_rent,L3_rent,empi_l1
Norway,NOR,2004,44307531918.0843,331035320834.205,4.01458802387079,0.454498502220863,10.8186693649262,68.671953774992,41.11014734445,105.019095043197,1.88,6.74083333333333,15.4786561264822,1.34916666666667,89.4771499634,34576,0.0,0.0,-0.0491209526320522,0.161167447159212,-2.16,-2.93157836811035,5.72497729475255,,0.0270139786703949,0.0270139786703949,8.93536015510525,10.8186693649262,1.0,dexmedia,0.0,-0.697532401268187,0.495233579925567,-0.229312800013015,0.0,,-0.0957527420726554,0.734888657622472,,0.0,0.0,0.0,0,0,0,4.4939832850127495,26.525490916099322,0.0,0.0,10.8186693649262,1.0,4.4626988919702315,4.430731327806245,4.430701533846988,-0.474612010787777
Norway,NOR,2005,46985905052.1739,339924026052.237,2.68512290339085,1.53213367609249,14.6528203517901,70.4694504909023,43.4420594110174,106.577215393709,2.13,6.4425,12.8070634920635,3.21333333333333,95.0237350464,40386,0.0,0.0,-0.0452668936974774,0.0586929809029151,0.25,-2.70495704931525,2.04369708791249,,-0.726553318761352,-0.726553318761352,12.7845148556305,14.6528203517901,1.0,dexmedia,0.0,-0.669413709091075,-0.0100359312852888,0.0471036783849887,0.0,,-0.0882399254166048,0.267627282729093,,0.0,0.0,0.0,0,0,0,4.5541267029887615,26.551987976799786,0.0,0.0,14.6528203517901,1.0,4.4939832850127495,4.4626988919702315,4.430731327806245,0.0270139786703949
Norway,NOR,2006,56841568846.0479,348291164569.533,2.46147311635166,2.3293498075755,17.735346406301,71.6599299465003,44.5373237369717,97.154666495271,3.0,6.41333333333333,12.8065338645418,4.96416666666667,97.5431213379,46545,0.0,0.0,-0.0045375069749327,0.190420239713252,0.87,-0.310062313277917,6.77585104075125,,0.14899735218784,0.14899735218784,15.6362952277189,17.735346406301,1.0,dexmedia,0.0,-0.372257618004946,0.639469941775602,0.118214971582815,0.0,,-0.0088450795789351,0.86827505686543,,0.0,0.0,0.0,0,0,0,4.580294550363501,26.576304646696965,0.0,0.0,17.735346406301,1.0,4.5541267029887615,4.4939832850127495,4.4626988919702315,-0.726553318761352
Norway,NOR,2007,60839629829.3958,358440508444.307,2.91404000653228,0.712589073634201,16.8216839588268,71.9420263082298,42.9575531295574,107.064013077002,4.5,5.86166666666666,17.5359362549801,5.01916666666667,98.2550506592,55943,0.0,0.0,-0.0899451793116153,0.0679734791035038,1.5,-5.3320415615682,2.37708857150407,,-1.15013035308616,-1.15013035308616,14.037480244603,16.8216839588268,1.0,dexmedia,0.0,-0.995380431840131,0.0357232998765183,0.190473221122542,0.0,,-0.175332461888861,0.309944344796603,,0.0,0.0,0.0,0,0,0,4.587566655628626,26.60502853745352,0.0,0.0,16.8216839588268,1.0,4.580294550363501,4.5541267029887615,4.4939832850127495,0.14899735218784
Norway,NOR,2008,50949819414.8049,360167903328.752,0.481919549757933,3.75393081761005,18.2503988846254,74.7852799340995,46.2181008986951,119.247712265005,4.85,5.64,32.694861660079,1.9275,103.782661438,70588,0.0,0.0,-0.0385499117478676,-0.177400167741716,0.35,-2.30999238073374,-6.43768434131367,,-1.85311809308587,-1.85311809308587,15.220152763046,18.2503988846254,1.0,dexmedia,0.0,-0.620407518213732,-1.17413733306814,0.058573241803993,0.0,,-0.0751463389598147,-0.808906348221321,,0.0,0.0,0.0,0,0,0,4.642298918609803,26.609836157802185,0.0,0.0,18.2503988846254,1.0,4.587566655628626,4.580294550363501,4.5541267029887615,-1.15013035308616
Norway,NOR,2009,48859300062.3353,353179332378.308,-1.94036472596633,2.19738586853568,9.9964309513685,67.4643154601855,39.8101497225902,127.534315525767,1.75,6.28833333333333,31.4790079365079,0.16,92.9979476929,55719,0.0,0.0,0.108811999238196,-0.0418964749461956,-3.1,6.35489679165699,-1.56986623534503,,0.285840682515364,0.285840682515364,7.69869512688209,9.9964309513685,1.0,dexmedia,0.0,0.454725032686234,-0.506011046322524,-0.337126696151655,0.0,,0.212110041421843,-0.191038852913687,,0.0,0.0,0.0,0,0,0,4.532577425091478,26.590241788613923,0.0,0.0,9.9964309513685,1.0,4.642298918609803,4.587566655628626,4.580294550363501,-1.85311809308587
Norway,NOR,2010,53215083706.0825,355959036888.204,0.787051861494078,2.41890639481003,10.6471420757941,68.2395193584281,40.150329072743,127.637466122607,2.0,6.04416666666666,22.5488888888889,0.175,96.6027755737,68249,0.0,0.0,-0.0396024451608439,0.0853971441156531,0.25,-2.37188410924257,3.0030141848115,,-0.553556400687384,-0.553556400687384,8.63750758861529,10.6471420757941,1.0,dexmedia,0.0,-0.628086659489985,0.12163393718759,0.0471036783849887,0.0,,-0.0771980695353697,0.38939248409109,,0.0,0.0,0.0,0,0,0,4.570607473452696,26.59808149625719,0.0,0.0,10.6471420757941,1.0,4.532577425091478,4.642298918609803,4.587566655628626,0.285840682515364
Norway,NOR,2011,49397087253.2418,359894719457.521,1.10565603382983,1.2849515880916,12.9750594030816,69.5987336334833,41.6612661743411,124.978175605149,2.0,5.60460730676328,24.2025793650794,0.101666666666667,100.6527252197,83950,0.0,0.0,-0.0755046267551946,-0.0744504245003306,0.0,-4.48293180144061,-2.73933034212422,,-1.57497826520403,-1.57497826520403,10.9748715397488,12.9750594030816,1.0,dexmedia,0.0,-0.890024115526766,-0.666524379839789,0.018429769837478,0.0,,-0.147183119699204,-0.339477813198978,,0.0,0.0,0.0,0,0,0,4.611676227920936,26.60907737967458,1.0,0.0,12.9750594030816,1.0,4.570607473452696,4.532577425091478,4.642298918609803,-0.553556400687384
Norway,NOR,2012,51856399587.6548,369676511271.49,2.71795924894734,0.696864111498263,13.3589290648173,68.4985528389766,41.2870648544023,122.683821631454,1.5,5.8175,17.79888,0.14,100.0,80947,0.0,0.0,0.0372816233621847,0.0485868921158534,-0.5,2.14890419750861,1.68064718895187,,-0.0880987489517394,-0.0880987489517394,11.5882993810146,13.3589290648173,1.0,dexmedia,0.0,-0.0671509050496883,-0.0598658911595946,-0.0389180472575435,0.0,,0.0726740316416378,0.221545706372048,,0.0,0.0,0.0,0,0,0,4.605170185988092,26.635894166306052,1.0,0.0,13.3589290648173,1.0,4.611676227920936,4.570607473452696,4.532577425091478,-1.57497826520403
Norway,NOR,2013,58283142155.4752,373433130118.312,1.01619084044641,2.12048620353112,10.3311019947171,67.9727925936832,39.8613095344032,124.210093727703,1.75202764781328,5.875,14.230119047619,0.1075,101.2304229736,83026,0.0,0.0,0.0098354438359129,0.116834542603243,0.25202764781328,0.535068339445667,4.13236744748156,-0.676362516627552,-0.0380888486546583,-0.0380888486546583,8.48222754863892,10.3311019947171,1.0,dexmedia,0.0,-0.267394514874547,0.276641906956736,0.0473362407368469,0.0,,0.019172484781489,0.532740213306314,,0.0,0.0,0.0,0,0,0,4.61739933394432,26.646004789662644,1.0,0.0,10.3311019947171,1.0,4.605170185988092,4.611676227920936,4.570607473452696,-0.0880987489517394
Norway,NOR,2014,64800723856.6031,381081533571.259,2.04813200438943,2.04170286707211,8.33778381019065,69.1373772209037,39.7276720425482,128.244980036536,3.94314737872022,6.30166666666667,14.1759920634921,0.0891666666666667,100.416053772,71935,0.0,0.0,0.0701080886445644,0.106003879232798,2.19111973090694,4.07910567323739,3.74328801970637,-0.518349069113173,0.125844200898678,0.125844200898678,6.13258278194591,8.33778381019065,1.0,dexmedia,0.0,0.172346541202972,0.223239296655872,0.269741636960166,0.0,,0.136663508533209,0.483354733758422,0.238972060638745,0.0,0.0,0.0,0,0,0,4.609322092602776,26.666279188053316,1.0,0.0,8.33778381019065,1.0,4.61739933394432,4.605170185988092,4.611676227920936,-0.0380888486546583
Norway,NOR,2015,57455936481.5608,388159512245.53,1.85733971623901,2.17113665389527,5.8005458274039,70.431856540017,38.5751887349717,137.836062619981,6.4863764717603,8.06416666666667,16.674126984127,0.1325,91.066116333,56784,0.0,0.0,0.246616230430064,-0.120298441953782,2.54322909304008,14.4578347589924,-4.38636892002828,-0.33494311865706,0.25741240212234,0.25741240212234,3.32915719866372,5.8005458274039,1.0,dexmedia,0.0,1.46012604584311,-0.892586600166491,0.310127043554278,0.0,,0.480735389644944,-0.548534844224196,0.277374480484749,0.0,0.0,0.0,0,0,0,4.511585795814804,26.684682206120335,1.0,0.0,5.8005458274039,1.0,4.609322092602776,4.61739933394432,4.605170185988092,0.125844200898678
Norway,NOR,2016,60445172369.6599,392680500171.757,1.16472423928819,3.55000000000007,3.90643514614461,69.1168423974699,35.9381714261875,144.971606544856,4.74390945028618,8.4,15.8256349206349,0.395,88.8098449707,57733,0.0,0.0,0.0408013267444165,0.0507183803589619,-1.74246702147412,2.35587571737127,1.75721851220088,-0.460601802370009,0.0905957745900165,0.0905957745900165,1.48575049268772,3.90643514614461,1.0,dexmedia,0.0,-0.0414716257133339,-0.049356189942381,-0.181423590245731,0.0,,0.0795350803809732,0.231264831178739,-0.190040246930902,0.0,0.0,0.0,0,0,0,4.486497510640018,26.696262141508733,1.0,0.0,3.90643514614461,0.0,4.511585795814804,4.609322092602776,4.61739933394432,0.25741240212234
Norway,NOR,2017,65923863904.4306,402355151331.034,2.46374626574153,1.87510059552545,4.79133922848099,69.1087817621061,36.7322649944946,145.264892481515,-1.03296139607027,8.27166666666666,11.0902390438247,1.00166666666667,91.6685562134,58428,0.0,0.0,-0.0153956854779742,0.0867637866108879,-5.77687084635645,-0.948527973637419,3.05210928285232,-0.877203079517131,0.321047100742882,0.321047100742882,2.48229652491865,4.79133922848099,1.0,dexmedia,0.0,-0.451477418250386,0.128372423473922,-0.644152095519345,0.0,,-0.0300112074708068,0.395624077917732,-0.630048057495369,0.0,0.0,0.0,0,0,0,4.518179422023103,26.72060099656591,1.0,0.0,4.79133922848099,1.0,4.486497510640018,4.511585795814804,4.609322092602776,0.0905957745900165
Norway,NOR,2018,63145471060.2408,405690399924.369,0.828931500516902,2.76483134528797,7.55931854040645,70.0031957894984,38.2210272883516,142.491642157692,-3.57596654095455,8.1325,16.6398406374502,1.83166666666667,95.1162338257,61622,0.0,0.0,-0.0169676410059241,-0.0430593698912993,-2.54300514488428,-1.04095931562636,-1.61164193128596,-1.06059287986531,-0.701449292175052,-0.701449292175052,5.48966485048339,7.55931854040645,1.0,dexmedia,0.0,-0.46294619295178,-0.511744917226839,-0.273241818003567,0.0,,-0.0330754609950606,-0.196341402034038,-0.277350055825743,0.0,0.0,0.0,0,0,0,4.555099657672047,26.72885614388739,1.0,0.0,7.55931854040645,1.0,4.518179422023103,4.486497510640018,4.511585795814804,0.321047100742882
Norway,NOR,2019,66946037549.8517,410249333418.695,1.12374694968757,2.16773003305411,6.28415659150732,70.8958205272987,36.640925320627,149.388132180241,3.80513912675513,8.8,15.3878571428571,2.15833333333333,90.571647644,65115,0.0,0.0,0.0788833421187913,0.0584457561234082,7.38110566770968,4.5951127717749,2.03481581513595,-0.528301587622698,-0.639895682243014,-0.639895682243014,4.29018708899256,6.28415659150732,1.0,dexmedia,0.0,0.236369602449997,-0.0112549192738501,0.86501036541916,0.0,,0.153769336851196,0.266499991272008,0.80501216173833,0.0,0.0,0.0,0,0,0,4.506141224161322,26.740030942097974,1.0,0.0,6.28415659150732,1.0,4.555099657672047,4.518179422023103,4.486497510640018,-0.701449292175052
Norway,NOR,2020,75258813465.0281,405005642242.722,-1.27817177234034,1.28658490707996,-2.46161258003804,65.3539790413323,32.2103377797679,163.535991564534,5.34941943034869,9.41583333333334,29.2513043478261,0.375833333333333,86.1273345947,54884,0.0,0.0,0.0676409479489943,0.117046134058924,1.54428030359356,3.93405925586148,4.13996863308605,-0.416935215782138,0.236479836275695,0.236479836275695,-4.39600069570513,-2.46161258003804,1.0,dexmedia,0.0,0.154346616719716,0.277685198181312,0.195551978625333,0.0,,0.13185424743338,0.533705024523285,0.168425230784093,0.0,0.0,0.0,0,0,0,4.455826836016651,26.72716683541942,1.0,0.0,2.46161258003804,0.0,4.506141224161322,4.555099657672047,4.518179422023103,-0.639895682243014
Norway,NOR,2021,84270941751.0846,420836044191.958,3.90868676830634,3.48388055266669,9.92639846159237,71.2227137759599,43.0363019206366,137.565053651411,-14.922876785153,8.59,19.6561507936508,0.08,98.7241897583,60875,0.0,0.0,-0.0917939334369913,0.113104085893788,-20.2722962155017,-5.44077650839896,3.99835497638821,-1.87887970419137,1.55609360228035,1.55609360228035,8.73942662801304,9.92639846159237,1.0,dexmedia,0.0,-1.00886869163197,0.258248192824424,-2.3067141010879,0.0,,-0.178936286070548,0.515730138555785,-2.21097566333915,0.0,0.0,0.0,0,0,0,4.592330000082058,26.765509151051326,1.0,0.0,9.92639846159237,1.0,4.455826836016651,4.506141224161322,4.555099657672047,0.236479836275695
Norway,NOR,2022,72077375478.9292,434497344228.607,3.24622860260932,5.76412317852272,24.6683423655729,82.6094798361389,55.4998207714937,110.276168888199,-19.6029294934185,9.61416666666667,25.6371484375,1.68333333333333,106.0241622925,77935,0.0,0.0,0.112638969155034,-0.156296903710764,-4.6800527082655,6.57996123526694,-5.67957326237879,-2.21638351676301,-0.0690858143377958,-0.0690858143377958,23.4493775606416,24.6683423655729,1.0,dexmedia,0.0,0.482646087057581,-1.07008374497524,-0.518351843579862,0.0,,0.219570052755737,-0.712680034232253,-0.510424795056372,0.0,0.0,0.0,0,0,0,4.66366701429195,26.797455669386014,1.0,0.0,24.6683423655729,1.0,4.592330000082058,4.455826836016651,4.506141224161322,1.55609360228035
Norway,NOR,2023,80459096008.3425,434810705801.472,0.0721204806030329,5.51784987104659,15.8575123282713,80.3638456401269,47.9120990269837,127.432045772675,18.4261670599042,10.5633333333333,16.8490272373541,5.02416666666667,96.8256988525,88446,0.0,0.0,0.094151179883518,0.110008729753186,38.0290965533227,5.49287765415889,3.88715778054207,0.526099501159722,-3.78945347629517,-3.78945347629517,13.519250199816,15.8575123282713,1.0,dexmedia,0.0,0.347761679635192,0.242985960764841,4.3802011166952,0.0,,0.183531327471448,0.501615984865783,4.14760153878752,0.0,0.0,0.0,0,0,0,4.572912443061316,26.79817661424883,1.0,0.0,15.8575123282713,1.0,4.66366701429195,4.592330000082058,4.455826836016651,-0.0690858143377958
New Zealand,NZL,1995,4409840589.36152,102929582187.084,4.72208114777668,3.75494413677554,3.70156928264735,56.9142524626959,29.3933663078266,,5.0,1.52387666666667,12.3887698412698,5.83666666666667,32.761680603,20963,0.0,0.0,-0.0463564424717464,0.300135552057245,0.25,,,,0.0,0.0,9.87738263204822,3.70156928264735,1.0,dexmedia,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,1,1,3.489259558126921,25.357310923281887,0.0,0.0,3.70156928264735,0.0,,,,
New Zealand,NZL,1996,5953469109.84827,106647274008.341,3.61187886151062,2.28571305402195,2.58093398192802,55.1161709577551,28.3488788439284,,5.25,1.4548475,16.4421653543307,5.29833333333333,33.9722709656,23809,0.0,0.0,-0.0463564424717464,0.300135552057245,0.25,-2.30298881511865,7.12700134753072,,0.455975210321097,0.455975210321097,7.87303659503822,2.58093398192802,1.0,dexmedia,0.0,-0.677362909431728,1.18044179813781,0.0471036783849887,0.0,,-0.0903638109922702,1.36855312188595,,0.0,0.0,0.0,0,0,0,3.525544632031014,25.392792721371524,0.0,0.0,2.58093398192802,0.0,3.489259558126921,,,0.0
New Zealand,NZL,1997,4451316559.89595,108864761861.002,2.07927288651346,1.18714833105632,1.24263508311334,55.2468635214425,28.3203739922721,,5.3,1.51242083333333,22.363984063745,5.46,34.0152168274,26431,0.0,0.0,0.0388104838213559,-0.290774184747853,0.0499999999999998,1.9194078127375,-6.98971997219518,,-1.81331021436329,-1.81331021436329,5.68323822203918,1.24263508311334,1.0,dexmedia,0.0,-0.0559965461353669,-1.73314911668094,0.0241645515469801,0.0,,0.0756542788349013,-1.32586731419481,,0.0,0.0,0.0,0,0,0,3.5268079782409143,25.413372231977597,0.0,0.0,1.24263508311334,0.0,3.525544632031014,3.489259558126921,,0.455975210321097
New Zealand,NZL,1998,4203708705.11042,109799263892.122,0.858406352198429,1.26524409915406,-0.46873046702334,57.8960178233763,29.6173216258214,,7.85870211640595,1.86824916666667,25.6029761904762,5.35333333333333,26.9476604462,26432,0.0,0.0,0.211290149822748,-0.0572327478993699,2.55870211640595,10.4706666904857,-1.41045942654306,-0.235977323605278,0.308860605931027,0.308860605931027,3.47863335569352,-0.46873046702334,1.0,dexmedia,0.0,1.20239174460815,-0.581629406895058,0.311901731782064,0.0,,0.411873348019494,-0.260968936451937,,0.0,0.0,0.0,0,0,0,3.293896482685052,25.421919661920334,0.0,0.0,0.46873046702334,0.0,3.5268079782409143,3.525544632031014,3.489259558126921,-1.81331021436329
New Zealand,NZL,1999,4455337955.03925,115703970647.011,5.37772890780957,-0.114267129777524,-1.10363782554155,61.4012311333669,30.9505515371504,,6.42972451271358,1.88961389919167,24.3729761904762,4.97,31.0143013,23309,0.0,0.0,0.0113708042823818,0.0581357570842052,-1.42897760369237,0.559014547962499,1.34567223365277,-0.339028596612073,-0.123508437755666,-0.123508437755666,2.34957091052064,-1.10363782554155,1.0,dexmedia,0.0,-0.25619273293295,-0.0127834274841021,-0.145467722661386,0.0,,0.0221654025679278,0.265086462784713,-0.155849868788154,0.0,0.0,0.0,0,0,0,3.434448430362201,25.474300789027453,0.0,0.0,1.10363782554155,0.0,3.293896482685052,3.5268079782409143,3.525544632031014,0.308860605931027
New Zealand,NZL,2000,3952081062.22381,119024733715.31,2.87005108790095,2.6152344624632,0.178577479860508,68.5169268768932,35.7454584901409,,4.79144543130933,2.20114916666667,23.315,6.23583333333333,40.9591217041,26340,0.0,0.0,0.152607050412318,-0.119860626391006,-1.63827908140425,7.5613396058257,-2.90662754232358,-0.4571737266987,0.0532936162341662,0.0532936162341662,3.39948724996262,0.178577479860508,1.0,dexmedia,0.0,0.774247796543994,-0.890427868694291,-0.169473688384463,0.0,,0.297480866180606,-0.546538500068562,-0.178677103976639,0.0,0.0,0.0,0,0,0,3.7125745377303567,25.502597154808022,0.0,0.0,0.178577479860508,0.0,3.434448430362201,3.293896482685052,3.5268079782409143,-0.123508437755666
New Zealand,NZL,2001,3564653927.06515,123084659196.388,3.41099312247906,2.62581630392903,1.29271019097998,67.2338243520418,35.4310398408851,,3.5948864320687,2.37875083333333,25.7496774193548,3.8875,37.8893966675,26541,0.0,0.0,0.0775959174795703,-0.103175317374447,-1.19655899924063,3.84239876334627,-2.5080186806829,-0.543464042082838,-0.462370783623062,-0.462370783623062,3.65813337385937,1.29271019097998,1.0,dexmedia,0.0,0.226976726589503,-0.808157833638795,-0.118810323426229,0.0,,0.151259726739586,-0.470457104220168,-0.130501389627855,0.0,0.0,0.0,0,0,0,3.6346713016390195,25.536138241708045,0.0,0.0,1.29271019097998,0.0,3.7125745377303567,3.434448430362201,3.293896482685052,0.0532936162341662
New Zealand,NZL,2002,4962816762.42559,128886227124.252,4.71347767117496,2.67709257711605,2.55554543381339,62.6559945554479,32.8470717038637,,6.85698540742286,2.16219083333333,27.2924603174603,1.66666666666667,39.2581253052,25650,0.0,0.0,-0.0954535075938054,0.330906501198324,3.26209897535416,-4.73722716663631,7.86211347500494,-0.308216511809593,-0.0959830149826519,-0.0959830149826519,4.62257010429512,2.55554543381339,1.0,dexmedia,0.0,-1.03556844920227,1.33216371482603,0.392578280606413,0.0,,-0.186069988524529,1.50886198640322,0.355777232595708,0.0,0.0,0.0,0,0,0,3.6701584369491687,25.582195891875173,0.0,0.0,2.55554543381339,0.0,3.6346713016390195,3.7125745377303567,3.434448430362201,-0.462370783623062
New Zealand,NZL,2003,6085430341.53138,134980022138.236,4.72804204913962,1.75357444759557,3.68668380236877,57.914769345753,29.8397254017245,,4.82755856658049,1.72209914639778,21.9828571428571,1.1275,42.8223724365,29940,0.0,0.0,-0.227578001704986,0.203923970441227,-2.02942684084237,-11.2877444906849,4.82852494613172,-0.454569413970255,-1.07914163054178,-1.07914163054178,5.63855857734549,3.68668380236877,1.0,dexmedia,0.0,-1.99953086961059,0.706052610353567,-0.214336628715233,0.0,,-0.443623678512471,0.929849144700758,-0.22133720363649,0.0,0.0,0.0,0,0,0,3.7570606864959637,25.62839262027289,0.0,0.0,3.68668380236877,0.0,3.6701584369491687,3.6346713016390195,3.7125745377303567,-0.0959830149826519
New Zealand,NZL,2004,6947354918.07845,140497957984.618,4.08796484025709,2.29024902847571,4.49448811560221,58.7995522745359,29.5434106069527,,4.22652471005878,1.50868127077323,15.4786561264822,1.34916666666667,50.7601737976,34576,0.0,0.0,-0.132308042015698,0.132463554171448,-0.60103385652171,-6.56432170855699,3.12134918130787,-0.497913203176401,-0.900244283029989,-0.900244283029989,6.23179863505473,4.49448811560221,1.0,dexmedia,0.0,-1.30445414252764,0.353703669991686,-0.0505061895059668,0.0,,-0.257911484660429,0.604005121535443,-0.0655510957163414,0.0,0.0,0.0,0,0,0,3.9271120667489146,25.668458791697283,0.0,0.0,4.49448811560221,1.0,3.7570606864959637,3.6701584369491687,3.6346713016390195,-1.07914163054178
New Zealand,NZL,2005,8892727557.55881,145208752801.012,3.35292760405062,3.03702332617012,5.1312714456112,58.0187434407163,28.2851654320382,,5.64896991951072,1.42027345661433,12.8070634920635,3.21333333333333,64.1120834351,40386,0.0,0.0,-0.0603865104842375,0.246872814534434,1.42244520945194,-2.99856661642849,5.85456466980646,-0.395333016308758,-0.0434824968338774,-0.0434824968338774,6.4128631498259,5.1312714456112,1.0,dexmedia,0.0,-0.779724386088991,0.91781991449127,0.181578025236157,0.0,,-0.117712985055016,1.12568657303028,0.15513742040365,0.0,0.0,0.0,0,0,0,4.160632855288936,25.701438218518987,0.0,0.0,5.1312714456112,1.0,3.9271120667489146,3.7570606864959637,3.6701584369491687,-0.900244283029989
New Zealand,NZL,2006,14068475834.3701,149245237527.889,2.77978059105617,3.36540196171993,4.6213476893771,59.6032650403479,29.6086137531685,,5.33789397917863,1.54205575669681,12.8065338645418,4.96416666666667,76.3972549438,46545,0.0,0.0,0.0822670050218895,0.458702723579034,-0.31107594033209,4.07388950850567,10.9151409421378,-0.41776637815444,2.24059250923995,2.24059250923995,5.43957764041633,4.6213476893771,1.0,dexmedia,0.0,0.261056348869413,1.96228687795036,-0.017249282420175,0.0,,0.160365198369764,2.09158508570135,-0.0339271548823692,0.0,0.0,0.0,0,0,0,4.335946765472001,25.728856679349132,0.0,0.0,4.6213476893771,1.0,4.160632855288936,3.9271120667489146,3.7570606864959637,-0.0434824968338774
New Zealand,NZL,2007,17247175110.1585,153806793428.762,3.05641638984955,2.37614310290659,3.60051635392939,58.4251605749091,29.2731139479196,,3.13610198531721,1.36067522852426,17.5359362549801,5.01916666666667,81.0554351807,55943,0.0,0.0,-0.125135365076611,0.203711830415422,-2.20179199386142,-6.20867026646868,4.8234569612289,-0.576549460042711,-0.313010489150156,-0.313010489150156,4.1783116577638,3.60051635392939,1.0,dexmedia,0.0,-1.25212326270462,0.705006614301452,-0.234106159253017,0.0,,-0.243929600187147,0.928881832122816,-0.240136019245815,0.0,0.0,0.0,0,0,0,4.395133305534771,25.75896306358058,0.0,0.0,3.60051635392939,0.0,4.335946765472001,4.160632855288936,3.9271120667489146,2.24059250923995
New Zealand,NZL,2008,11052155510.1672,152242519171.133,-1.01703846933975,3.9589493731206,1.47641262282326,64.2611448527979,32.0052043552236,,6.03114691203804,1.4227268095265,32.694861660079,1.9275,99.4266967773,70588,0.0,0.0,0.044594250516549,-0.44502289060328,2.89504492672083,2.20614487243135,-10.6746922426855,-0.367772174562824,-2.85797894540444,-2.85797894540444,1.84496166149964,1.47641262282326,1.0,dexmedia,0.0,-0.0137989674041756,-2.49370119428388,0.35047878371639,0.0,,0.0869287246853645,-2.02920800975176,0.315744886973319,0.0,0.0,0.0,0,0,0,4.59942065685007,25.748740607164272,0.0,0.0,1.47641262282326,0.0,4.395133305534771,4.335946765472001,4.160632855288936,-0.313010489150156
New Zealand,NZL,2009,15594002509.4738,152185479818.28,-0.0374661120713,2.1156511055456,-1.80034520046581,55.0143501856026,28.6654584101329,,3.91813906212928,1.60087729521946,31.4790079365079,0.16,68.4255371094,55719,0.0,0.0,0.117976469875853,0.344260908079264,-2.11300784990876,5.84429648412975,8.18114771760828,-0.520152553544135,2.14352088948042,2.14352088948042,-1.44006820828481,-1.80034520046581,1.0,dexmedia,0.0,0.521587769660674,1.3980101142634,-0.223923005556346,0.0,,0.229974580812461,1.56975518983272,-0.230452874352756,0.0,0.0,0.0,0,0,0,4.225746104503535,25.748365875840545,0.0,0.0,1.80034520046581,0.0,4.59942065685007,4.395133305534771,4.335946765472001,-2.85797894540444
New Zealand,NZL,2010,16722654735.8853,154405312544.983,1.45863634911349,2.30202385958572,-5.49129944173892,58.1047406012087,30.197296130602,,3.00090695832905,1.38783382768108,22.5488888888889,0.175,84.3416748047,68249,0.0,0.0,-0.142807654264509,0.0698779853096703,-0.91723210380023,-7.08483722075417,1.62619183454435,-0.586299101744105,-1.24917132019062,-1.24917132019062,-4.85880152037059,-5.49129944173892,1.0,dexmedia,0.0,-1.38105789192929,0.0451138237313196,-0.0867727480073567,0.0,,-0.278378650088879,0.318628480668661,-0.100036909365252,0.0,0.0,0.0,0,0,0,4.434876105895735,25.762846881619918,0.0,0.0,5.49129944173892,1.0,4.225746104503535,4.59942065685007,4.395133305534771,2.14352088948042
New Zealand,NZL,2011,17011945022.1814,157637781921.494,2.09349621669912,4.0279066739204,-4.94152060623559,59.1724105593848,30.3601069067379,,3.54838795075054,1.26581069673447,24.2025793650794,0.101666666666667,103.2981491089,83950,0.0,0.0,-0.0920313503309506,0.0171513745553753,0.54748099242149,-4.56741679724377,0.366563123438065,-0.546817298061335,-1.30668888928218,-1.30668888928218,-4.13544689048663,-4.94152060623559,1.0,dexmedia,0.0,-1.0106008531459,-0.214864586666018,0.0812234494702549,0.0,,-0.179399088955933,0.0782065537771318,0.0597104115644812,0.0,0.0,0.0,0,0,0,4.637619458335835,25.783565718643228,1.0,0.0,4.94152060623559,1.0,4.434876105895735,4.225746104503535,4.59942065685007,-1.24917132019062
New Zealand,NZL,2012,17582960687.9069,161367975232.595,2.36630664656174,1.05991318445632,-2.17513928381534,56.9087671962042,28.8015197819443,,6.01352181074188,1.23428365501329,17.79888,0.14,100.0,80947,0.0,0.0,-0.0252220185284548,0.0330145446806291,2.46513385999134,-1.25517246562924,0.745531243199095,-0.369043215564971,-0.960987136145085,-0.960987136145085,-1.26823404304506,-2.17513928381534,1.0,dexmedia,0.0,-0.523169013777774,-0.136648261094778,0.301169861272533,0.0,,-0.0491659323628628,0.150539174318478,0.268857109889033,0.0,0.0,0.0,0,0,0,4.605170185988092,25.80695315446144,1.0,0.0,2.17513928381534,0.0,4.637619458335835,4.434876105895735,4.225746104503535,-1.30668888928218
